id express priority volume weight reward duration
103 0 0 22 25 430 659
104 0 0 17 10 602 819
105 0 0 16 9 866 509
106 0 0 19 19 1943 501
107 0 0 22 25 271 918
108 0 0 18 25 470 652
109 0 0 13 26 1077 724
110 1 0 3 9 1090 1091
111 0 0 20 19 1322 718
112 0 0 9 20 709 428
113 0 0 17 26 774 146
114 0 0 12 9 385 1001
115 0 0 5 25 633 383
116 0 0 14 10 589 128
117 0 0 18 16 1947 1004
118 0 0 4 18 840 328
119 1 0 15 23 1770 424
120 0 0 15 21 1536 348
121 0 0 10 9 710 526
122 0 0 3 15 301 671
123 0 0 14 8 1003 745
124 0 0 5 12 1829 329
125 0 0 17 21 1705 567
126 0 0 7 14 834 1053
127 0 0 6 27 1897 392
128 0 0 13 17 1830 182
129 0 0 10 22 1863 476
130 0 0 24 7 1705 429
131 1 0 24 26 920 979
132 0 0 20 20 1011 614
133 0 0 12 5 1306 1016
134 0 0 20 10 617 873
135 0 0 9 5 1414 891
136 0 0 14 23 538 111
137 0 0 28 5 1037 317
138 0 0 12 18 1564 890
139 0 0 18 12 957 829
140 0 0 22 16 1439 1038
141 0 0 10 12 622 240
142 0 0 20 13 1278 487
143 0 0 22 9 657 527
144 0 0 10 3 1782 706
145 0 0 28 11 362 239
146 0 0 6 21 653 987
147 0 0 25 6 1151 984
148 0 0 10 12 1245 196
149 0 0 18 28 1329 743
150 0 0 18 28 602 517
151 0 0 21 28 235 817
152 0 0 21 17 1353 944
153 0 0 19 8 790 218
154 0 0 18 12 973 848
155 0 0 13 5 607 641
156 0 0 11 10 1350 975
157 1 0 13 28 1755 335
158 0 0 4 15 614 316
159 0 0 9 11 1475 592
160 0 0 3 4 1827 677
161 0 0 25 9 1231 319
162 0 0 13 28 1810 853
163 0 0 16 7 565 1046
164 0 0 10 19 1117 1092
165 0 0 6 29 1139 913
166 0 0 14 8 1617 470
167 0 0 25 20 1421 326
168 0 0 6 19 1136 223
169 0 0 27 16 749 435
170 1 0 5 21 1748 401
171 0 0 6 10 354 627
172 1 0 20 15 1554 945
173 1 0 25 11 1383 786
174 0 0 16 18 1657 647
175 0 0 26 27 1365 800
176 1 0 9 29 1425 221
177 0 0 3 14 1723 250
178 0 0 22 4 1410 861
179 0 0 23 5 1301 953
180 0 0 24 20 1478 1046
181 0 0 20 5 430 348
182 1 0 16 4 1030 354
183 0 0 7 17 1213 705
184 0 0 19 11 229 317
185 0 0 23 18 1176 650
186 0 0 10 12 796 399
187 0 0 4 27 1362 924
188 0 0 22 29 1938 182
189 0 0 15 19 1770 837
190 0 0 22 22 1633 603
191 1 0 16 14 1604 703
192 0 0 23 29 1008 648
193 0 0 25 13 635 218
194 0 0 8 20 1048 428
195 0 0 17 8 1960 964
196 0 0 19 12 709 387
197 0 0 21 28 1647 822
198 0 0 6 18 1803 127
199 0 0 5 19 702 251
200 0 0 8 4 1528 527
201 1 0 26 8 1348 712
202 0 0 16 18 1233 841
203 0 0 10 9 476 334
204 1 0 14 13 427 125
205 0 0 8 29 1196 945
206 0 0 28 8 1705 715
207 0 0 6 14 1663 851
208 0 0 14 20 1035 882
209 0 0 19 21 470 752
210 0 0 29 4 628 1016
211 0 0 27 8 545 371
212 0 0 7 27 1734 495
213 0 0 11 26 1484 1071
214 0 0 18 15 592 455
215 0 0 29 24 713 284
216 0 0 10 16 804 293
217 0 0 15 26 1733 1078
218 0 0 17 15 1310 739
219 0 0 8 25 570 625
220 0 0 23 17 635 707
221 0 0 23 14 1887 744
222 1 0 10 15 1545 340
223 0 0 12 8 1315 878
224 0 0 25 18 1719 307
225 0 0 29 26 1025 206
226 0 0 21 23 435 313
227 0 0 27 25 1692 410
228 0 0 15 9 441 536
229 0 0 22 11 1128 352
230 0 0 10 18 1604 740
231 0 0 5 18 1915 882
232 0 0 22 8 332 544
233 0 0 18 10 1988 1085
234 0 0 21 26 1926 858
235 0 0 21 5 471 570
236 1 0 8 21 1489 247
237 1 0 16 4 801 241
238 1 0 10 28 1055 906
239 1 0 24 21 368 564
240 0 0 24 21 1751 569
241 0 0 11 29 298 155
242 0 0 3 17 958 304
243 0 0 9 8 440 615
244 1 0 6 28 272 503
245 0 0 29 29 902 353
246 0 0 14 4 286 580
247 0 0 23 25 934 349
248 0 0 10 3 1089 914
249 0 0 3 11 1879 1038
250 0 0 18 9 1118 903
251 0 0 22 3 1552 343
252 0 0 29 21 1051 920
253 0 0 28 20 1256 1073
254 0 0 4 19 1618 764
255 0 0 27 19 669 942
256 0 0 29 24 1743 208
257 1 0 22 10 590 973
258 0 0 9 8 1211 897
259 0 0 13 6 1595 476
260 0 0 13 13 861 360
261 0 0 21 3 1928 182
262 0 0 16 28 1260 751
263 0 0 24 18 829 159
264 0 0 14 12 1727 143
265 0 0 8 13 322 341
266 0 0 9 5 394 154
267 0 0 15 21 1624 212
268 0 0 14 11 1412 1015
269 0 0 6 10 1022 635
270 0 0 3 22 1642 390
271 0 0 3 9 429 222
272 0 0 13 11 1831 975
273 0 0 3 25 1462 483
274 0 0 9 12 568 597
275 0 0 27 28 1159 443
276 0 0 28 25 296 454
277 0 0 21 24 1485 189
278 0 0 20 16 1821 798
279 1 0 8 12 1110 552
280 0 0 6 9 223 510
281 0 0 14 22 1496 643
282 0 0 26 27 470 1069
283 0 0 7 10 558 1067
284 0 0 8 28 584 821
285 0 0 28 13 1735 130
286 0 0 10 23 1484 415
287 0 0 29 10 1954 791
288 0 0 21 22 1759 252
289 0 0 3 11 332 1070
290 0 0 19 25 337 220
291 0 0 8 17 649 849
292 0 0 12 10 1251 939
293 0 0 21 29 1195 439
294 0 0 10 21 448 619
295 0 0 18 21 480 518
296 0 0 23 7 490 249
297 0 0 15 6 1900 465
298 0 0 28 27 834 890
299 0 0 16 16 1148 154
300 0 0 24 17 221 226
301 1 0 25 26 269 205
302 0 0 7 6 1450 601
303 0 0 15 9 386 510
304 0 0 29 23 499 280
305 0 0 5 22 1937 617
306 0 0 24 7 587 379
307 0 0 11 4 1748 617
308 0 0 14 26 894 907
309 0 0 9 23 369 1047
310 0 0 15 29 1696 724
311 0 0 15 22 615 461
312 0 0 18 11 1274 487
313 0 0 13 20 518 567
314 0 0 14 3 617 284
315 0 0 5 5 853 848
316 0 0 6 21 1844 754
317 0 0 5 21 1677 281
318 0 0 15 24 1015 624
319 0 0 3 19 244 306
320 0 0 6 17 662 151
321 0 0 22 10 525 105
322 0 0 13 10 682 507
323 0 0 13 18 1745 983
324 1 0 17 23 1173 434
325 0 0 17 27 418 410
326 0 0 16 21 1300 765
327 0 0 8 9 664 960
328 0 0 20 17 1599 306
329 0 0 28 27 848 1043
330 0 0 13 19 285 823
331 0 0 22 16 1279 773
332 0 0 12 7 726 819
333 0 0 9 6 747 727
334 0 0 26 15 1653 662
335 0 0 25 18 1598 826
336 0 0 6 18 411 637
337 0 0 23 7 364 790
338 0 0 26 9 1286 634
339 0 0 23 24 952 326
340 0 0 27 14 1886 1055
341 0 0 4 25 376 269
342 0 0 18 16 1835 838
343 0 0 15 17 1422 690
344 0 0 23 10 1337 927
345 0 0 16 8 332 118
346 0 0 12 19 422 557
347 1 0 20 20 1523 307
348 0 0 16 17 1114 943
349 1 0 26 3 559 215
350 0 0 11 4 1113 808
351 0 0 19 23 1197 136
352 0 0 16 11 805 1045
353 0 0 8 5 688 1052
354 0 0 24 12 1155 710
355 0 0 16 26 1432 1015
356 0 0 15 19 877 1081
357 0 0 17 17 516 469
358 0 0 26 4 1783 123
359 0 0 19 6 825 422
360 0 0 15 12 713 226
361 0 0 7 17 402 708
362 1 0 23 17 469 363
363 0 0 28 14 865 670
364 1 0 27 3 1272 902
365 0 0 3 11 1295 1092
366 0 0 29 4 1190 327
367 0 0 26 10 1921 907
368 0 0 12 18 1891 305
369 0 0 16 18 1109 761
370 0 0 16 8 1016 992
371 0 0 22 13 519 958
372 0 0 21 21 1757 1013
373 0 0 24 25 864 572
374 0 0 26 16 581 301
375 0 0 20 12 340 1015
376 0 0 9 26 840 553
377 0 0 12 22 578 616
378 0 0 23 20 1962 310
379 0 0 22 24 321 535
380 0 0 23 5 724 643
381 0 0 22 16 1305 908
382 0 0 23 28 661 448
383 0 0 15 12 568 823
384 0 0 23 15 437 438
385 0 0 29 22 1713 441
386 0 0 15 12 1148 157
387 1 0 10 3 1226 1060
388 0 0 3 22 1844 183
389 0 0 9 3 1674 162
390 0 0 15 9 254 1091
391 0 0 14 23 1819 618
392 0 0 16 14 673 410
393 0 0 15 14 1204 1050
394 0 0 17 25 1450 429
395 0 0 8 6 1422 620
396 0 0 26 23 1234 291
397 0 0 25 12 1422 308
398 0 0 12 29 863 356
399 0 0 11 14 815 189
400 0 0 26 6 679 925
401 0 0 26 11 1473 969
402 1 0 25 17 423 944
403 0 0 25 12 1898 636
404 0 0 4 12 931 130
405 0 0 19 18 1385 1075
406 0 0 7 3 1987 854
407 0 0 27 11 1589 836
408 0 0 17 4 1158 976
409 1 0 5 28 867 193
410 1 0 7 25 506 725
411 0 0 13 19 1925 1052
412 0 0 24 26 1108 410
413 1 0 8 20 1892 848
414 0 0 16 27 1033 243
415 0 0 10 12 1213 326
416 0 0 4 28 589 644
417 0 0 22 10 1443 983
418 0 0 18 11 1525 933
419 0 0 13 5 392 956
420 0 0 26 23 739 595
421 1 0 4 14 988 580
422 0 0 7 20 725 243
423 0 0 25 9 902 328
424 0 0 22 16 736 307
425 0 0 29 20 1044 936
426 0 0 26 16 1947 891
427 0 0 12 13 525 654
428 0 0 25 7 1373 317
429 0 0 22 11 1469 607
430 0 0 5 19 464 900
431 0 0 25 24 1870 538
432 0 0 17 12 1554 805
433 0 0 28 13 949 392
434 0 0 9 13 1659 769
435 0 0 23 10 271 463
436 0 0 16 18 778 596
437 0 0 3 18 787 1032
438 0 0 11 18 922 539
439 0 0 3 17 401 689
440 0 0 24 15 431 734
441 0 0 9 19 470 423
442 0 0 9 19 457 229
443 1 0 4 19 1784 789
444 0 0 28 6 1123 175
445 0 0 18 7 1269 793
446 0 0 10 14 623 733
447 0 0 29 4 1168 371
448 0 0 3 13 1046 626
449 0 0 10 14 233 1077
450 1 0 12 16 1651 307
451 1 0 8 24 538 563
452 1 0 3 14 557 255
453 0 0 13 5 1948 360
454 1 0 28 21 1238 898
455 0 0 28 19 1696 1058
456 0 0 12 26 1486 308
457 0 0 10 29 673 248
458 0 0 14 12 1804 827
459 0 0 9 8 1822 416
460 0 0 24 12 973 186
461 0 0 29 22 1526 551
462 0 0 9 20 1021 815
463 0 0 12 19 1591 462
464 0 0 10 22 1886 443
465 0 0 9 20 428 292
466 0 0 10 15 1478 557
467 0 0 28 25 561 499
468 0 0 22 25 1448 557
469 0 0 12 5 1466 430
470 0 0 23 24 1001 1027
471 0 0 25 20 1552 984
472 0 0 29 25 372 670
473 0 0 28 29 537 857
474 0 0 24 6 1663 335
475 0 0 6 19 1555 410
476 0 0 13 19 1461 637
477 0 0 9 11 493 213
478 0 0 6 3 1371 420
479 0 0 19 13 1446 899
480 0 0 7 16 1464 654
481 0 0 5 23 1044 603
482 0 0 11 17 882 387
483 0 0 23 10 629 577
484 0 0 13 26 949 591
485 0 0 12 23 1073 649
486 1 0 22 7 385 185
487 0 0 22 9 1800 224
488 0 0 17 20 523 293
489 0 0 5 8 956 672
490 0 0 12 19 1374 322
491 1 0 5 3 1519 885
492 0 0 18 9 1581 336
493 0 0 11 12 531 1061
494 0 0 19 20 307 426
495 0 0 28 10 912 987
496 0 0 9 25 462 923
497 0 0 29 26 1079 794
498 0 0 10 12 1194 105
499 0 0 9 8 775 646
500 0 0 21 12 1360 347
501 0 0 27 15 645 516
502 1 0 12 16 1875 267
503 0 0 11 7 1663 548
504 0 0 23 27 1574 824
505 0 0 16 16 1195 1014
506 0 0 23 23 1664 692
507 0 0 23 7 1214 1073
508 0 0 23 7 743 753
509 0 0 6 24 1106 739
510 0 0 3 17 1337 555
511 1 0 6 17 399 746
512 0 0 5 14 1241 664
513 0 0 25 24 818 1041
514 0 0 22 10 1374 156
515 0 0 3 17 1354 1088
516 0 0 26 21 1039 356
517 0 0 13 9 1147 852
518 0 0 28 4 327 366
519 0 0 25 8 408 972
520 0 0 9 25 1612 443
521 0 0 15 19 1332 825
522 0 0 29 17 627 913
523 0 0 24 17 1026 644
524 0 0 25 15 1030 754
525 0 0 21 29 1738 921
526 0 0 8 19 1968 865
527 0 0 23 23 1201 459
528 0 0 15 8 1205 370
529 0 0 21 27 1526 243
530 0 0 22 20 724 923
531 1 0 13 19 296 761
532 0 0 16 4 943 473
533 0 0 16 5 848 432
534 0 0 13 24 1810 158
535 0 0 9 16 227 828
536 0 0 27 10 963 366
537 0 0 20 29 1405 394
538 0 0 12 28 1314 798
539 0 0 19 29 1971 979
540 1 0 25 11 666 854
541 0 0 12 16 1892 831
542 0 0 20 24 1280 672
543 0 0 15 12 1457 598
544 0 0 26 19 985 589
545 0 0 18 10 1421 911
546 0 0 16 9 1662 817
547 0 0 6 29 1855 1008
548 0 0 25 4 1683 1088
549 0 0 22 20 1312 353
550 0 0 10 6 1524 804
551 0 0 19 29 1076 948
552 0 0 12 28 1052 281
553 0 0 10 5 1625 1003
554 0 0 29 17 1672 356
555 0 0 17 27 554 595
556 1 0 23 24 837 555
557 0 0 12 4 723 817
558 0 0 3 3 1661 539
559 0 0 9 13 859 146
560 0 0 21 16 1743 519
561 0 0 27 18 804 1070
562 0 0 17 24 752 699
563 0 0 16 24 1751 746
564 0 0 20 13 1631 227
565 0 0 25 4 390 577
566 0 0 28 23 1514 1007
567 0 0 16 8 332 305
568 0 0 21 3 1280 279
569 0 0 11 23 1663 318
570 0 0 19 16 667 654
571 0 0 19 9 1417 960
572 0 0 14 21 1103 223
573 0 0 14 12 985 648
574 0 0 21 20 823 541
575 0 0 5 27 1076 1000
576 0 0 24 5 260 774
577 0 0 22 19 511 820
578 0 0 17 8 1896 303
579 0 0 10 24 1801 916
580 0 0 16 7 1645 755
581 0 0 28 14 1476 519
582 0 0 26 14 239 243
583 0 0 12 14 1799 561
584 0 0 7 26 1764 1007
585 0 0 12 25 963 769
586 0 0 24 23 937 153
587 0 0 25 18 1598 910
588 1 0 25 3 1819 184
589 0 0 23 3 1002 1098
590 0 0 29 25 642 343
591 1 0 11 5 1544 767
592 0 0 27 24 1508 501
593 0 0 4 17 1982 310
594 0 0 7 9 278 453
595 1 0 25 25 261 446
596 0 0 7 20 638 174
597 1 0 16 24 1652 367
598 0 0 4 13 548 113
599 0 0 19 29 351 1067
600 0 0 8 24 593 854
601 0 0 22 10 565 377
602 0 0 6 28 1653 752
603 0 0 12 28 700 497
604 1 0 5 16 1788 324
605 0 0 22 9 1787 484
606 0 0 9 6 1640 186
607 0 0 4 4 871 626
608 1 0 7 15 446 562
609 0 0 7 11 954 419
610 0 0 20 21 1229 789
611 0 0 5 22 1315 599
612 0 0 10 9 1904 831
613 0 0 12 14 818 370
614 0 0 29 24 437 217
615 0 0 14 16 1850 891
616 0 0 27 27 1128 855
617 0 0 3 25 522 532
618 0 0 11 13 1982 756
619 0 0 11 12 245 185
620 0 0 23 18 361 413
621 0 0 29 13 263 632
622 0 0 21 24 323 937
623 0 0 14 21 1539 826
624 0 0 27 11 1257 364
625 0 0 19 28 580 190
626 0 0 27 29 293 634
627 0 0 18 4 295 371
628 0 0 16 11 1678 197
629 1 0 7 4 626 884
630 0 0 17 17 1686 374
631 0 0 20 16 1304 552
632 1 0 29 7 1849 626
633 0 0 20 21 1207 1025
634 0 0 3 22 628 210
635 0 0 18 6 1439 210
636 0 0 22 8 492 706
637 0 0 27 6 1872 636
638 0 0 19 28 1615 470
639 0 0 8 27 1614 622
640 0 0 12 23 929 449
641 0 0 27 12 1071 884
642 0 0 24 22 1639 560
643 1 0 21 14 1224 1052
644 0 0 16 11 768 1077
645 0 0 28 9 1391 278
646 0 0 22 22 1598 937
647 0 0 13 17 983 317
648 0 0 17 12 1002 218
649 0 0 4 16 765 909
650 0 0 19 24 351 370
651 0 0 5 14 287 634
652 0 0 26 12 646 553
653 0 0 17 26 1890 880
654 0 0 14 3 475 314
655 0 0 21 9 1775 173
656 0 0 6 12 1512 1054
657 0 0 6 11 1473 680
658 0 0 8 9 1674 1037
659 0 0 21 7 1887 129
660 1 0 9 20 1192 883
661 0 0 20 9 1462 483
662 0 0 13 20 1508 1068
663 0 0 15 27 1756 609
664 0 0 20 24 1033 1057
665 0 0 6 7 1673 1061
666 0 0 22 3 1404 492
667 0 0 21 26 528 934
668 0 0 11 27 1501 489
669 0 0 28 22 222 285
670 0 0 24 17 464 629
671 0 0 7 8 1903 640
672 0 0 8 5 859 225
673 0 0 21 21 852 980
674 0 0 28 15 1092 847
675 0 0 24 27 1434 924
676 0 0 5 7 1660 607
677 0 0 17 22 1662 785
678 0 0 5 3 564 169
679 0 0 20 20 318 1056
680 0 0 13 22 1030 835
681 0 0 18 23 857 723
682 0 0 27 4 287 149
683 0 0 3 26 1215 252
684 0 0 19 14 1304 474
685 0 0 11 17 1187 419
686 0 0 4 29 1379 657
687 0 0 8 22 1500 460
688 0 0 15 21 866 131
689 0 0 24 16 952 741
690 1 0 19 13 984 855
691 0 0 12 11 1558 295
692 1 0 29 7 933 1015
693 0 0 27 18 590 760
694 0 0 9 19 1686 587
695 0 0 10 14 1408 868
696 1 0 26 25 309 632
697 0 0 26 4 1108 407
698 0 0 23 11 998 222
699 0 0 5 6 463 620
700 0 0 17 6 877 368
701 0 0 29 14 1355 475
702 0 0 13 20 1572 799
703 1 0 22 23 1223 626
704 0 0 23 25 229 799
705 0 0 26 28 1779 361
706 0 0 8 19 1099 863
707 0 0 21 23 579 1004
708 0 0 22 26 1977 996
709 0 0 8 16 1341 232
710 0 0 17 14 966 578
711 0 0 4 23 1289 157
712 0 0 8 8 597 958
713 0 0 27 4 780 351
714 0 0 24 8 1286 1062
715 1 0 11 10 1486 457
716 0 0 25 8 1006 1032
717 0 0 28 11 1245 956
718 0 0 16 21 1385 129
719 0 0 20 27 1407 1080
720 1 0 3 27 545 994
721 0 0 24 24 538 335
722 0 0 25 18 1302 717
723 1 0 19 17 312 237
724 0 0 28 19 840 872
725 0 0 8 19 1035 497
726 0 0 15 13 651 133
727 0 0 5 18 925 505
728 0 0 29 11 1906 1100
729 0 0 11 21 1723 818
730 0 0 15 28 535 676
731 0 0 12 22 1909 422
732 0 0 20 13 936 985
733 0 0 22 3 481 279
734 0 0 21 6 500 520
735 0 0 26 28 310 500
736 0 0 24 4 206 233
737 0 0 12 12 489 185
738 0 0 20 12 1646 623
739 0 0 6 19 955 429
740 0 0 24 24 1778 204
741 0 0 12 27 386 143
742 0 0 23 5 1437 367
743 0 0 15 9 933 832
744 0 0 29 12 1384 981
745 0 0 16 18 1076 154
746 0 0 15 4 1781 184
747 0 0 4 29 769 402
748 0 0 19 19 1949 1099
749 0 0 11 11 927 952
750 1 0 11 8 1169 888
751 0 0 23 28 466 770
752 0 0 12 14 1593 507
753 0 0 25 11 1907 223
754 1 0 19 27 1775 938
755 0 0 8 17 1200 300
756 0 0 8 3 394 496
757 0 0 26 28 1481 318
758 0 0 20 28 649 784
759 0 0 25 14 1155 200
760 0 0 17 28 1484 490
761 0 0 24 20 1233 957
762 0 0 27 28 1287 515
763 0 0 17 6 1147 1006
764 0 0 19 14 1461 948
765 0 0 28 17 798 1094
766 0 0 12 7 812 524
767 0 0 25 11 1645 881
768 0 0 10 11 1629 776
769 0 0 24 17 1076 704
770 0 0 18 17 1562 562
771 0 0 11 9 1290 257
772 0 0 29 10 547 939
773 1 0 8 13 1332 423
774 0 0 7 13 699 1058
775 0 0 7 5 747 864
776 0 0 11 10 879 211
777 0 0 8 15 743 590
778 1 0 15 21 674 955
779 0 0 6 26 1316 337
780 0 0 24 11 1768 750
781 0 0 23 25 783 947
782 1 0 11 18 984 283
783 0 0 12 12 659 531
784 0 0 25 5 478 147
785 0 0 6 5 1005 298
786 0 0 29 17 428 277
787 0 0 20 21 1921 947
788 0 0 26 7 228 746
789 0 0 11 7 1716 276
790 0 0 22 26 512 918
791 0 0 5 23 589 871
792 0 0 19 20 1318 753
793 0 0 18 19 407 454
794 0 0 3 13 729 880
795 1 0 24 11 617 608
796 0 0 23 9 1420 777
797 0 0 25 21 919 924
798 0 0 11 18 1193 781
799 0 0 14 28 217 634
800 0 0 28 16 1066 259
801 1 0 14 22 597 161
802 0 0 4 29 250 721
803 0 0 6 23 759 436
804 0 0 18 25 1520 187
805 0 0 18 5 755 196
806 0 0 25 15 1205 594
807 0 0 7 7 1120 693
808 0 0 6 17 1647 641
809 0 0 29 7 1186 629
810 0 0 13 26 1522 394
811 0 0 13 7 553 935
812 0 0 21 17 1295 1072
813 0 0 11 19 605 732
814 0 0 9 19 1855 765
815 0 0 5 20 1883 793
816 0 0 19 17 1083 816
817 0 0 10 25 677 699
818 0 0 19 12 806 1055
819 1 0 18 23 425 185
820 0 0 11 9 1759 843
821 0 0 12 13 1367 1078
822 0 0 14 15 424 530
823 0 0 11 10 1664 958
824 0 0 18 14 274 516
825 0 0 20 20 290 551
826 0 0 26 4 387 175
827 0 0 27 7 1121 349
828 0 0 26 10 1340 499
829 0 0 20 8 1180 390
830 0 0 19 4 1787 1068
831 0 0 6 19 1681 914
832 0 0 3 10 1874 899
833 0 0 19 12 1649 439
834 0 0 13 9 1807 609
835 0 0 24 28 1957 997
836 1 0 17 17 1181 909
837 0 0 19 23 1487 240
838 0 0 19 27 643 1035
839 0 0 18 25 922 868
840 0 0 13 10 324 297
841 1 0 7 26 1526 851
842 0 0 22 27 825 709
843 0 0 24 24 1351 773
844 0 0 20 9 468 747
845 0 0 28 3 1022 1020
846 0 0 6 29 1014 202
847 0 0 17 19 1390 702
848 0 0 9 13 1933 185
849 0 0 12 24 1643 289
850 0 0 12 7 527 291
851 0 0 29 14 345 210
852 1 0 6 23 1603 850
853 0 0 28 5 1223 896
854 0 0 8 12 884 698
855 0 0 8 22 1422 396
856 0 0 27 24 1403 602
857 0 0 20 12 1717 512
858 0 0 24 23 382 503
859 0 0 13 21 1664 212
860 0 0 7 6 1933 908
861 0 0 21 12 391 391
862 0 0 22 11 1441 544
863 0 0 25 22 869 387
864 1 0 4 11 1610 904
865 0 0 11 5 1133 233
866 0 0 18 20 1601 365
867 0 0 11 13 669 915
868 1 0 15 3 1608 1065
869 1 0 26 4 1541 221
870 0 0 21 20 1700 754
871 0 0 17 18 335 752
872 0 0 19 28 692 1004
873 0 0 8 11 777 940
874 0 0 10 20 708 1095
875 0 0 12 21 652 1039
876 0 0 6 29 1394 187
877 0 0 5 25 890 720
878 0 0 10 18 1743 310
879 0 0 24 16 1909 535
880 0 0 25 11 915 280
881 0 0 16 3 626 849
882 0 0 8 13 1687 765
883 0 0 11 15 1486 751
884 0 0 7 4 423 918
885 0 0 29 27 1818 229
886 0 0 21 28 1223 922
887 0 0 9 23 1443 1063
888 0 0 26 29 1532 879
889 0 0 28 29 1443 114
890 0 0 6 20 743 364
891 1 0 15 25 387 209
892 0 0 28 13 1948 136
893 0 0 26 17 513 716
894 0 0 9 28 1297 346
895 1 0 22 4 673 530
896 1 0 10 29 954 525
897 0 0 13 4 1616 581
898 0 0 16 20 554 564
899 0 0 19 14 256 663
900 0 0 29 20 1797 446
901 0 0 23 8 671 638
902 0 0 15 29 1098 526
903 0 0 16 13 1026 693
904 0 0 21 14 1706 392
905 0 0 3 17 806 387
906 0 0 23 29 578 790
907 0 0 10 21 1900 1042
908 0 0 26 12 1921 1040
909 0 0 5 23 1185 684
910 0 0 5 6 1867 367
911 0 0 20 15 1885 156
912 0 0 27 4 836 401
913 0 0 19 28 1680 861
914 0 0 28 23 545 497
915 0 0 11 16 1733 558
916 0 0 9 27 1539 472
917 0 0 14 23 1408 913
918 0 0 28 6 1373 636
919 0 0 9 20 1286 363
920 0 0 6 24 1626 598
921 0 0 6 16 1497 743
922 0 0 9 27 1187 162
923 0 0 11 28 1010 584
924 0 0 20 4 1016 195
925 0 0 29 27 366 237
926 0 0 20 3 1185 119
927 0 0 16 17 658 136
928 0 0 23 21 251 577
929 0 0 17 27 382 104
930 0 0 13 29 1845 167
931 0 0 11 18 750 519
932 0 0 4 26 1045 327
933 0 0 5 16 1731 682
934 0 0 19 15 466 1033
935 0 0 7 7 1431 215
936 0 0 29 7 1592 891
937 0 0 28 3 452 260
938 0 0 26 26 1286 293
939 0 0 3 27 463 716
940 0 0 14 17 1450 279
941 0 0 3 10 812 229
942 1 0 6 14 1857 766
943 1 0 4 22 1180 184
944 0 0 12 16 1634 393
945 0 0 21 16 1333 300
946 0 0 18 9 688 363
947 0 0 21 21 420 404
948 1 0 11 22 1549 875
949 0 0 28 21 1124 358
950 0 0 16 6 1180 712
951 0 0 9 20 561 366
