id express priority volume weight reward duration
618 0 2 4 11 256 173
619 0 2 4 11 1351 471
620 0 2 4 11 1070 502
621 0 2 4 11 1552 396
622 0 2 4 11 1349 167
623 0 2 4 11 1266 612
624 0 2 4 11 806 193
625 0 2 4 11 327 766
626 0 2 4 11 892 466
627 0 2 4 11 1051 163
628 0 2 4 11 979 1092
629 0 2 4 11 915 686
630 0 2 4 11 1076 434
631 0 2 4 11 436 1073
632 0 2 4 11 597 838
633 0 2 4 11 1077 949
634 0 2 4 11 559 917
635 0 2 4 11 1459 950
636 0 2 4 11 1508 525
637 0 2 4 11 1711 939
638 0 2 4 11 502 502
639 0 2 4 11 236 627
640 0 2 4 11 1548 714
641 0 2 4 11 1790 587
642 0 2 4 11 1290 539
643 0 2 4 11 1610 218
644 0 2 4 11 401 235
645 0 2 4 11 1515 712
646 0 2 4 11 1456 1071
647 0 2 4 11 435 337
648 0 2 4 11 1323 176
649 0 2 4 11 1331 111
650 0 2 4 11 560 857
651 0 2 4 11 1466 507
652 0 2 4 11 1726 880
653 0 2 4 11 368 1011
654 0 2 4 11 1724 305
655 0 2 4 11 1108 800
656 0 2 4 11 1159 639
657 0 2 4 11 1373 220
658 0 2 4 11 1385 742
659 0 2 4 11 717 239
660 0 2 4 11 1194 318
661 0 2 4 11 839 1027
662 0 2 4 11 662 350
663 0 2 4 11 1330 744
664 0 2 4 11 280 577
665 0 2 4 11 1949 827
666 0 2 4 11 673 917
667 0 2 4 11 920 567
668 0 2 4 11 610 978
669 0 2 4 11 827 445
670 0 2 4 11 1215 150
671 0 2 4 11 229 1035
672 0 2 4 11 1583 405
673 0 2 4 11 1068 112
674 0 2 4 11 1946 403
675 0 2 4 11 1363 628
676 0 2 4 12 912 120
677 0 2 4 12 558 970
678 0 2 4 12 842 188
679 0 2 4 12 857 680
680 0 2 4 12 1072 696
681 0 2 4 12 1942 232
682 0 2 4 12 1709 521
683 0 2 4 12 437 1056
684 0 2 4 12 1015 921
685 0 2 4 12 1691 644
686 0 2 4 12 1553 880
687 0 2 4 12 1616 784
688 0 2 4 12 975 518
689 0 2 4 12 672 819
690 0 2 4 12 1010 474
691 0 2 4 12 1968 451
692 0 2 4 12 447 838
693 0 2 4 12 365 428
694 0 2 4 12 1617 936
695 0 2 4 12 554 1081
696 0 2 4 12 485 816
697 0 2 4 12 1836 467
698 0 2 4 12 302 304
699 0 2 4 12 1963 740
700 0 2 4 12 1343 496
701 0 2 4 12 1945 1092
702 0 2 4 12 855 478
703 0 2 4 12 1749 775
704 0 2 4 12 1493 184
705 0 2 4 12 711 1071
706 0 2 4 12 417 745
707 0 2 4 12 1448 784
708 0 2 4 12 989 202
709 0 2 4 12 711 857
710 0 2 4 12 566 299
711 0 2 4 12 284 841
712 0 2 4 12 1949 357
713 0 2 4 12 1497 959
714 0 2 4 12 1708 264
715 0 2 4 12 576 699
716 0 2 4 13 1953 142
717 0 2 4 13 479 863
718 0 2 4 13 742 752
719 0 2 4 13 255 839
720 0 2 4 13 1695 1036
721 0 2 4 13 974 445
722 0 2 4 13 1769 818
723 0 2 4 13 449 1049
724 0 2 4 13 1513 855
725 0 2 4 13 225 515
726 0 2 4 13 1347 678
727 0 2 4 13 1729 231
728 0 2 4 13 712 245
729 0 2 4 13 1576 586
730 0 2 4 13 697 730
731 0 2 4 13 1267 249
732 0 2 4 13 907 568
733 0 2 4 13 1027 362
734 0 2 4 13 424 965
735 0 2 4 13 335 521
736 0 2 4 13 1627 554
737 0 2 4 13 314 952
738 0 2 4 13 1430 431
739 0 2 4 13 1081 943
740 0 2 4 13 1595 329
741 0 2 4 13 671 402
742 0 2 4 13 1376 675
743 0 2 4 13 1730 855
744 0 2 4 13 1613 558
745 0 2 4 13 1872 140
746 0 2 4 13 1703 869
747 0 2 4 13 805 1035
748 0 2 4 13 1468 480
749 0 2 4 13 842 123
750 0 2 4 13 1724 968
751 0 2 4 13 1578 643
752 0 2 4 13 1928 806
753 0 2 4 13 1746 882
754 0 2 4 13 612 940
755 0 2 4 13 314 445
756 0 2 4 13 816 258
757 0 2 4 13 1759 1035
758 0 2 4 13 943 679
759 0 2 4 13 1227 311
760 0 2 4 13 840 854
761 0 2 4 13 1869 427
762 0 2 4 13 1434 956
763 0 2 4 13 1370 960
764 0 2 4 13 670 324
765 0 2 4 13 1890 538
766 0 2 4 13 1771 613
767 0 2 4 13 1379 432
768 0 2 4 13 795 1036
769 0 2 4 13 579 1035
770 0 2 4 14 1885 820
771 0 2 4 14 824 164
772 0 2 4 14 1271 1033
773 0 2 4 14 1430 808
774 0 2 4 14 1970 949
775 0 2 4 14 1832 862
776 0 2 4 14 640 178
777 0 2 4 14 1487 932
778 0 2 4 14 1628 1056
779 0 2 4 14 1526 1007
780 0 2 4 14 1970 891
781 0 2 4 14 939 739
782 0 2 4 14 562 861
783 0 2 4 14 965 258
784 0 2 4 14 793 356
785 0 2 4 14 1519 772
786 0 2 4 14 1765 755
787 0 2 4 14 409 164
788 0 2 4 14 1619 167
789 0 2 4 14 568 763
790 0 2 4 14 922 951
791 0 2 4 14 1094 1000
792 0 2 4 14 1141 736
793 0 2 4 14 1019 713
794 0 2 4 14 1907 1069
795 0 2 4 14 1727 100
796 0 2 4 14 504 175
797 0 2 4 14 1587 191
798 0 2 4 14 547 396
799 0 2 4 14 367 324
800 0 2 4 14 1860 980
801 0 2 4 14 249 176
802 0 2 4 14 1441 775
803 0 2 4 14 1094 693
804 0 2 4 14 429 519
805 0 2 4 14 394 131
806 0 2 4 14 290 440
807 0 2 4 14 1271 494
808 0 2 4 14 1281 369
809 0 2 4 14 1532 708
810 0 2 4 14 1681 453
811 0 2 4 14 1480 747
812 0 2 4 14 673 508
813 0 2 4 14 1045 419
814 0 2 4 14 1324 493
815 0 2 4 14 1760 600
816 0 2 4 14 697 947
817 0 2 4 14 843 103
818 0 2 4 14 655 814
819 0 2 4 14 1657 311
820 0 2 4 14 1922 803
821 0 2 4 15 1334 344
822 0 2 4 15 374 738
823 0 2 4 15 1553 669
824 0 2 4 15 541 313
825 0 2 4 15 1836 1025
826 0 2 4 15 1478 593
827 0 2 4 15 1767 559
828 0 2 4 15 1232 1022
829 0 2 4 15 676 1034
830 0 2 4 15 1596 1092
831 0 2 4 15 782 956
832 0 2 4 15 1129 746
833 0 2 4 15 830 942
834 0 2 4 15 583 756
835 0 2 4 15 1286 559
836 0 2 4 15 279 759
837 0 2 4 15 1434 592
838 0 2 4 15 1323 551
839 0 2 4 15 1371 269
840 0 2 4 15 543 1073
841 0 2 4 15 592 791
842 0 2 4 15 796 489
843 0 2 4 15 992 893
844 0 2 4 15 1209 845
845 0 2 4 15 923 633
846 0 2 4 15 864 681
847 0 2 4 15 831 142
848 0 2 4 15 513 107
849 0 2 4 15 902 926
850 0 2 4 15 1792 572
851 0 2 4 15 1741 752
852 0 2 4 15 701 207
853 0 2 4 15 977 497
854 0 2 4 15 495 805
855 0 2 4 15 474 786
856 0 2 4 15 1525 227
857 0 2 4 15 785 685
858 0 2 4 15 502 246
859 0 2 4 15 795 757
860 0 2 4 15 911 761
861 0 2 4 15 848 672
862 0 2 4 15 1325 908
863 0 2 4 15 1428 441
864 0 2 4 15 1873 1046
865 0 2 4 15 947 806
866 0 2 4 15 1980 726
867 0 2 4 15 1464 972
868 0 2 4 15 1331 628
869 0 2 4 15 1351 776
870 0 2 4 15 1078 800
871 0 2 4 15 609 133
872 0 2 4 15 1684 124
873 0 2 4 15 1249 1058
874 0 2 4 16 1255 471
875 0 2 4 16 421 393
876 0 2 4 16 1694 312
877 0 2 4 16 778 784
878 0 2 4 16 1666 563
879 0 2 4 16 1604 196
880 0 2 4 16 227 639
881 0 2 4 16 1177 668
882 0 2 4 16 1297 486
883 0 2 4 16 1051 325
884 0 2 4 16 256 644
885 0 2 4 16 469 105
886 0 2 4 16 590 212
887 0 2 4 16 1561 942
888 0 2 4 16 1776 917
889 0 2 4 16 611 641
890 0 2 4 16 1328 954
891 0 2 4 16 1280 755
892 0 2 4 16 1586 631
893 0 2 4 16 1864 674
894 0 2 4 16 635 128
895 0 2 4 16 1367 612
896 0 2 4 16 1097 1027
897 0 2 4 16 1083 759
898 0 2 4 16 1326 833
899 0 2 4 16 1452 125
900 0 2 4 16 672 1044
901 0 2 4 16 1399 181
902 0 2 4 16 1277 926
903 0 2 4 16 1788 375
904 0 2 4 16 313 418
905 0 2 4 16 242 870
906 0 2 4 16 1841 958
907 0 2 4 16 1616 335
908 0 2 4 16 674 215
909 0 2 4 16 630 780
910 0 2 4 16 1380 611
911 0 2 4 16 800 972
912 0 2 4 16 1860 490
913 0 2 4 16 957 559
914 0 2 4 16 1069 1009
915 0 2 4 16 1373 668
916 0 2 4 16 1611 676
917 0 2 4 16 1982 972
918 0 2 4 16 1688 1085
919 0 2 4 16 1704 165
920 0 2 4 16 958 462
921 0 2 4 16 513 486
922 0 2 4 16 585 920
923 0 2 4 16 1081 753
924 0 2 4 16 1626 810
925 0 2 4 16 1235 594
926 0 2 4 16 1481 1038
927 0 2 4 16 1002 789
928 0 2 4 16 565 620
929 0 2 4 16 340 331
930 0 2 4 16 1944 623
931 0 2 4 17 1582 318
932 0 2 4 17 1282 305
933 0 2 4 17 759 525
934 0 2 4 17 646 222
935 0 2 4 17 1747 122
936 0 2 4 17 1795 113
937 0 2 4 17 1165 339
938 0 2 4 17 667 853
939 0 2 4 17 270 171
940 0 2 4 17 1156 989
941 0 2 4 17 226 477
942 0 2 4 17 1657 293
943 0 2 4 17 1789 161
944 0 2 4 17 355 489
945 0 2 4 17 413 647
946 0 2 4 17 471 321
947 0 2 4 17 865 728
948 0 2 4 17 998 935
949 0 2 4 17 411 692
950 0 2 4 17 1748 742
951 0 2 4 17 745 307
952 0 2 4 17 566 1047
953 0 2 4 17 308 263
