id express priority volume weight reward duration
117 0 0 14 3 1812 254
118 0 0 26 12 1873 186
119 0 0 13 5 1802 456
120 1 0 17 25 1622 920
121 0 0 11 21 789 287
122 0 0 23 19 955 184
123 1 0 26 5 1603 733
124 0 0 3 7 1047 339
125 0 0 18 22 1120 1099
126 0 0 21 11 1019 771
127 0 0 4 6 832 729
128 0 0 29 18 649 1050
129 0 0 28 8 1935 144
130 0 0 6 3 1705 1071
131 1 0 29 18 1425 304
132 0 0 6 10 1507 862
133 0 0 7 19 429 134
134 0 0 6 17 571 733
135 0 0 5 3 1084 741
136 0 0 17 4 786 428
137 0 0 16 18 869 1089
138 0 0 29 9 469 785
139 0 0 29 15 1469 522
140 0 0 10 29 1651 214
141 0 0 22 24 925 645
142 0 0 9 13 493 514
143 0 0 21 23 514 495
144 0 0 11 29 792 732
145 0 0 8 4 1457 473
146 0 0 9 11 1622 259
147 0 0 7 18 764 408
148 0 0 24 17 574 798
149 0 0 8 24 1819 757
150 0 0 25 6 265 531
151 0 0 19 19 993 128
152 0 0 12 7 1908 705
153 0 0 7 9 1752 114
154 0 0 19 19 250 202
155 0 0 20 3 376 994
156 0 0 23 28 1586 142
157 0 0 14 24 263 177
158 0 0 9 21 1655 991
159 1 0 5 13 919 894
160 0 0 14 28 955 297
161 0 0 7 22 1450 834
162 1 0 7 22 1008 555
163 1 0 23 26 745 384
164 0 0 27 16 527 247
165 0 0 7 13 725 917
166 0 0 7 20 1211 780
167 0 0 14 12 1264 601
168 0 0 21 19 1870 719
169 0 0 8 15 1744 1065
170 0 0 16 23 510 602
171 0 0 6 4 747 164
172 0 0 20 7 1582 458
173 0 0 9 22 592 535
174 0 0 21 13 602 939
175 1 0 29 27 1512 721
176 0 0 22 19 1893 276
177 0 0 23 6 553 830
178 0 0 15 28 1392 652
179 0 0 9 9 1319 958
180 0 0 24 24 1502 1082
181 0 0 15 4 357 178
182 1 0 20 22 1970 101
183 0 0 9 18 224 218
184 0 0 23 16 892 187
185 0 0 23 25 1372 422
186 0 0 25 7 957 173
187 0 0 16 20 1398 679
188 0 0 24 25 1920 656
189 0 0 17 11 961 119
190 0 0 7 29 570 565
191 0 0 7 19 1923 132
192 0 0 27 29 1146 876
193 0 0 8 24 1594 642
194 0 0 16 12 862 876
195 0 0 19 9 1401 300
196 0 0 9 18 1439 971
197 0 0 28 15 835 497
198 0 0 20 18 1843 616
199 0 0 19 6 1192 1100
200 0 0 27 26 978 214
201 0 0 28 7 514 836
202 0 0 9 3 1157 299
203 0 0 10 27 1672 270
204 0 0 11 9 544 456
205 0 0 25 26 476 399
206 0 0 15 14 1936 971
207 0 0 9 7 396 281
208 1 0 15 9 1984 895
209 0 0 29 10 805 959
210 0 0 5 18 504 794
211 0 0 5 9 435 1016
212 0 0 17 9 362 587
213 1 0 24 23 756 308
214 0 0 21 4 1668 271
215 0 0 29 28 1216 549
216 0 0 23 24 980 706
217 0 0 13 16 262 374
218 1 0 20 5 1434 376
219 0 0 11 21 1941 526
220 0 0 27 12 1070 756
221 0 0 7 23 345 186
222 0 0 17 16 290 295
223 0 0 17 12 1739 353
224 0 0 12 25 980 666
225 1 0 20 8 1392 192
226 0 0 23 6 1667 524
227 0 0 20 12 1503 488
228 0 0 8 15 1361 516
229 0 0 29 13 841 635
230 0 0 4 15 215 487
231 1 0 26 18 641 943
232 0 0 4 11 477 547
233 0 0 25 4 1884 254
234 0 0 5 17 1867 718
235 0 0 6 6 458 186
236 0 0 25 4 880 977
237 0 0 4 6 1387 257
238 1 0 10 15 1529 332
239 0 0 3 27 1025 192
240 1 0 13 13 890 148
241 0 0 13 19 1767 592
242 0 0 21 13 1455 107
243 1 0 23 11 1587 572
244 0 0 26 10 1238 522
245 1 0 7 26 1393 704
246 0 0 20 25 362 575
247 1 0 13 19 1698 888
248 0 0 7 6 639 113
249 1 0 28 27 496 958
250 0 0 9 28 794 703
251 1 0 15 13 451 791
252 0 0 5 10 837 960
253 0 0 25 11 1866 504
254 0 0 24 22 1597 477
255 1 0 23 26 1955 766
256 0 0 17 21 238 602
257 0 0 5 21 1548 830
258 0 0 5 17 826 258
259 0 0 25 24 1840 350
260 0 0 20 18 1387 555
261 0 0 29 5 916 139
262 0 0 6 22 954 762
263 0 0 13 15 1768 120
264 0 0 14 4 358 110
265 0 0 18 16 512 546
266 0 0 15 21 1482 223
267 0 0 12 25 1198 788
268 0 0 16 24 1402 148
269 0 0 23 21 845 599
270 0 0 14 17 1084 171
271 0 0 11 22 240 335
272 0 0 18 21 1374 232
273 0 0 3 24 1877 982
274 0 0 19 24 1293 1020
275 0 0 8 5 1213 354
276 0 0 22 12 648 646
277 0 0 13 14 1970 1095
278 0 0 17 28 1431 682
279 1 0 12 28 894 511
280 0 0 9 7 1400 470
281 0 0 26 8 762 818
282 0 0 4 21 877 219
283 0 0 7 25 1917 661
284 0 0 28 11 1404 981
285 0 0 29 21 1289 944
286 0 0 5 8 1762 1091
287 1 0 18 8 1027 184
288 0 0 8 13 245 930
289 0 0 5 28 546 384
290 0 0 10 27 1097 1060
291 0 0 20 18 1684 392
292 0 0 21 19 844 650
293 0 0 25 29 553 422
294 0 0 10 24 1350 419
295 0 0 7 22 786 294
296 0 0 17 21 1948 1020
297 1 0 13 3 1023 260
298 0 0 28 24 858 342
299 0 0 22 26 1212 369
300 0 0 15 10 1651 820
301 0 0 8 17 597 146
302 0 0 7 8 521 802
303 0 0 10 8 1619 837
304 0 0 6 28 284 322
305 0 0 6 28 503 657
306 0 0 20 10 864 147
307 0 0 9 19 1333 1053
308 0 0 24 28 836 771
309 1 0 21 17 1193 177
310 0 0 11 22 1670 936
311 1 0 16 13 486 905
312 0 0 20 7 679 932
313 0 0 25 12 799 192
314 0 0 10 16 678 279
315 0 0 9 20 1559 172
316 1 0 13 29 1370 531
317 0 0 28 6 1943 417
318 1 0 9 17 745 198
319 0 0 24 23 1462 372
320 0 0 20 4 738 1067
321 0 0 14 10 1637 230
322 0 0 17 4 952 1012
323 0 0 13 9 1023 127
324 0 0 20 24 1624 528
325 0 0 3 27 1145 614
326 0 0 9 18 725 685
327 1 0 27 24 659 274
328 0 0 3 12 1315 663
329 0 0 29 22 1391 682
330 0 0 12 24 1847 952
331 0 0 15 25 768 749
332 0 0 5 23 1809 401
333 0 0 5 7 760 1007
334 1 0 21 23 682 524
335 0 0 20 25 805 374
336 0 0 3 3 264 234
337 0 0 29 18 1116 224
338 0 0 22 21 703 369
339 0 0 26 13 324 764
340 0 0 8 18 1690 1037
341 0 0 6 14 1046 1018
342 1 0 25 3 1476 1005
343 0 0 3 26 1046 685
344 1 0 6 4 700 257
345 0 0 24 12 1778 879
346 0 0 27 17 434 907
347 0 0 20 4 776 1095
348 0 0 27 7 1026 879
349 1 0 16 22 1982 858
350 0 0 3 10 526 895
351 0 0 19 6 1279 787
352 0 0 7 11 1064 370
353 0 0 10 17 1494 171
354 0 0 18 8 636 803
355 0 0 3 27 554 998
356 0 0 12 14 364 840
357 0 0 11 8 1398 214
358 1 0 10 25 299 703
359 1 0 23 24 794 918
360 0 0 28 10 1895 543
361 0 0 16 21 373 131
362 0 0 3 26 1434 997
363 0 0 6 27 1576 445
364 0 0 18 19 1530 467
365 0 0 28 18 495 754
366 0 0 15 26 620 177
367 0 0 10 24 1487 428
368 0 0 5 28 922 642
369 0 0 11 25 510 889
370 0 0 6 11 800 469
371 0 0 18 29 1300 730
372 0 0 5 24 1328 152
373 0 0 21 19 982 142
374 0 0 3 3 1445 843
375 0 0 5 29 410 834
376 0 0 14 10 1465 365
377 0 0 9 22 910 772
378 0 0 25 16 1518 250
379 0 0 12 15 1296 721
380 0 0 7 7 1805 353
381 0 0 6 7 1089 984
382 0 0 13 27 1778 190
383 0 0 21 9 1528 1094
384 0 0 17 28 774 814
385 0 0 24 6 1446 295
386 0 0 8 5 1144 137
387 0 0 14 9 1004 673
388 1 0 29 20 888 221
389 0 0 3 21 735 814
390 0 0 19 16 1655 352
391 0 0 7 12 932 1010
392 0 0 28 14 1064 645
393 1 0 13 22 961 710
394 0 0 7 26 1103 1003
395 0 0 9 3 313 704
396 0 0 14 11 786 915
397 0 0 4 4 1517 1020
398 0 0 6 6 248 538
399 0 0 26 27 795 616
400 0 0 10 16 1457 619
401 0 0 4 18 662 132
402 0 0 7 20 1644 890
403 0 0 12 29 1604 230
404 0 0 11 24 543 249
405 0 0 23 8 1256 275
406 0 0 24 22 694 808
407 0 0 9 6 999 798
408 0 0 5 4 713 447
409 0 0 15 21 873 220
410 0 0 13 29 1922 952
411 1 0 27 28 902 319
412 0 0 14 11 1274 577
413 0 0 4 27 1810 1042
414 1 0 18 27 1090 592
415 0 0 20 29 657 393
416 0 0 22 10 1158 641
417 0 0 7 12 289 707
418 0 0 5 26 646 1081
419 0 0 17 5 1597 318
420 0 0 11 16 1586 873
421 0 0 21 4 1133 556
422 0 0 28 13 1631 978
423 0 0 17 17 1026 356
424 0 0 28 7 249 924
425 0 0 19 11 1258 534
426 0 0 7 13 1238 166
427 0 0 26 10 1133 616
428 0 0 6 20 245 200
429 0 0 7 6 1042 573
430 0 0 27 20 1192 535
431 0 0 7 13 302 1039
432 1 0 10 3 247 351
433 0 0 26 19 248 872
434 0 0 16 9 1562 797
435 0 0 26 14 1862 379
436 0 0 26 16 1544 956
437 0 0 10 18 1334 223
438 0 0 16 29 1881 861
439 0 0 25 25 666 328
440 0 0 28 7 1732 526
441 0 0 12 10 1004 938
442 0 0 6 11 236 281
443 1 0 12 19 1828 552
444 0 0 25 10 1889 566
445 0 0 24 28 1569 174
446 0 0 27 16 1108 309
447 0 0 10 19 725 791
448 0 0 17 20 1367 699
449 0 0 25 20 1067 400
450 0 0 21 8 993 571
451 0 0 5 26 684 815
452 0 0 18 28 284 234
453 0 0 15 4 1830 1060
454 0 0 15 5 1284 102
455 0 0 23 12 1722 297
456 1 0 10 12 1596 722
457 1 0 7 15 555 1000
458 0 0 17 12 682 191
459 0 0 24 27 495 705
460 0 0 19 17 1078 470
461 0 0 22 27 946 572
462 0 0 20 19 1517 1091
463 0 0 22 27 1656 303
464 0 0 3 27 534 298
465 0 0 5 8 809 546
466 0 0 26 23 244 218
467 0 0 17 5 340 183
468 0 0 6 29 235 319
469 0 0 11 19 1207 199
470 0 0 9 28 1869 911
471 0 0 12 7 1490 368
472 0 0 5 22 1413 475
473 0 0 21 21 1227 456
474 0 0 27 10 1315 387
475 0 0 27 11 971 392
476 0 0 4 18 784 738
477 0 0 25 15 1114 201
478 0 0 24 13 1242 955
479 1 0 27 22 1611 218
480 0 0 9 21 888 109
481 0 0 21 22 377 977
482 0 0 5 13 994 818
483 0 0 8 21 1347 667
484 0 0 25 6 1545 964
485 0 0 15 25 944 838
486 0 0 21 15 726 559
487 0 0 6 18 1863 526
488 0 0 26 24 1124 100
489 0 0 23 9 284 186
490 1 0 3 25 492 640
491 0 0 13 16 657 182
492 0 0 11 8 271 562
493 0 0 26 14 1426 609
494 0 0 13 5 1936 917
495 0 0 3 15 501 959
496 1 0 10 17 663 947
497 0 0 12 12 992 366
498 0 0 26 18 1129 691
499 0 0 9 15 1670 687
500 0 0 28 27 718 505
501 0 0 5 11 1832 287
502 0 0 9 20 1967 624
503 0 0 13 11 776 126
504 1 0 7 22 1158 545
505 0 0 19 7 1718 854
506 0 0 21 12 1829 1040
507 0 0 10 21 1100 101
508 0 0 5 21 1603 707
509 0 0 16 5 872 405
510 0 0 14 3 226 550
511 1 0 20 19 370 923
512 0 0 9 23 398 618
513 0 0 27 17 1628 685
514 0 0 19 13 1804 570
515 0 0 18 25 1983 317
516 0 0 6 15 1530 688
517 0 0 26 4 1537 294
518 0 0 3 18 825 1032
519 0 0 29 22 288 359
520 0 0 28 25 1074 613
521 0 0 18 27 522 277
522 0 0 23 12 242 685
523 0 0 8 27 444 151
524 0 0 4 29 929 808
525 0 0 17 10 1840 549
526 0 0 4 13 213 488
527 0 0 19 27 1633 376
528 0 0 25 17 699 505
529 0 0 4 11 1214 493
530 1 0 11 9 1764 542
531 0 0 3 29 592 770
532 0 0 12 21 1528 288
533 0 0 12 29 1911 139
534 0 0 20 23 901 944
535 0 0 13 26 1408 528
536 0 0 3 18 1917 828
537 0 0 21 16 742 556
538 0 0 16 26 1123 1027
539 0 0 6 12 1376 739
540 0 0 7 3 328 578
541 0 0 10 27 689 278
542 0 0 16 27 1256 223
543 0 0 7 24 242 394
544 0 0 23 20 1154 978
545 0 0 22 21 917 720
546 0 0 22 3 692 302
547 0 0 25 25 1921 682
548 0 0 27 16 491 244
549 1 0 21 24 1272 1037
550 0 0 27 16 1795 845
551 0 0 18 24 853 790
552 0 0 18 8 1343 442
553 0 0 13 16 779 324
554 1 0 23 21 867 313
555 0 0 7 17 919 452
556 0 0 7 6 566 619
557 0 0 29 5 630 935
558 0 0 18 26 1504 293
559 0 0 12 24 1621 148
560 0 0 4 26 1844 473
561 0 0 22 14 850 996
562 1 0 11 20 718 180
563 0 0 16 21 400 949
564 0 0 3 22 729 224
565 0 0 12 5 880 549
566 0 0 22 8 523 489
567 0 0 14 27 1633 854
568 0 0 25 26 398 904
569 0 0 5 23 1989 530
570 0 0 22 17 511 787
571 1 0 15 28 1188 529
572 0 0 22 27 1397 945
573 0 0 24 14 1741 927
574 0 0 3 19 748 967
575 0 0 23 27 1452 117
576 0 0 4 6 1422 636
577 0 0 15 23 1372 1083
578 0 0 18 13 347 1088
579 0 0 9 20 1947 1051
580 0 0 18 21 422 410
581 0 0 23 28 895 169
582 0 0 22 4 465 580
583 0 0 10 24 1864 496
584 0 0 4 17 1291 880
585 0 0 25 19 1040 792
586 0 0 18 15 429 110
587 0 0 18 12 266 260
588 0 0 8 5 1556 602
589 1 0 5 20 476 640
590 1 0 28 21 491 123
591 0 0 15 12 1418 902
592 0 0 15 24 1149 922
593 0 0 6 7 1015 1032
594 0 0 11 23 1777 654
595 0 0 19 23 719 904
596 0 0 29 15 1016 651
597 1 0 19 9 1354 697
598 0 0 11 26 325 460
599 0 0 29 26 1936 118
600 0 0 7 15 706 631
601 0 0 4 7 1448 991
602 0 0 17 6 1705 253
603 0 0 15 24 1249 626
604 0 0 6 29 1530 902
605 0 0 4 29 1397 194
606 0 0 23 7 1401 1088
607 0 0 3 27 1172 839
608 1 0 25 22 1003 991
609 0 0 29 27 843 102
610 0 0 29 25 1019 154
611 0 0 28 22 235 494
612 0 0 11 16 569 670
613 0 0 27 4 671 383
614 0 0 8 12 1702 796
615 0 0 17 15 792 498
616 0 0 25 25 608 599
617 0 0 17 6 637 112
618 1 0 20 26 1317 883
619 0 0 20 14 1732 498
620 0 0 15 10 833 966
621 0 0 4 5 688 261
622 0 0 25 15 452 533
623 0 0 13 14 1172 887
624 0 0 23 25 1706 1078
625 0 0 12 24 1869 789
626 0 0 11 27 600 784
627 0 0 9 3 1053 711
628 0 0 19 29 1799 595
629 0 0 12 8 1696 1073
630 0 0 6 10 1233 744
631 0 0 16 21 243 296
632 0 0 8 14 1126 111
633 0 0 11 21 1854 277
634 0 0 29 17 1174 400
635 0 0 29 5 1313 976
636 0 0 24 17 382 930
637 0 0 25 20 1881 354
638 0 0 9 22 1415 616
639 0 0 23 5 1908 373
640 0 0 24 5 1262 735
641 0 0 28 12 1431 1070
642 0 0 3 14 886 101
643 0 0 5 6 1481 578
644 1 0 19 19 1143 618
645 0 0 12 13 1204 528
646 0 0 5 27 1985 1019
647 0 0 25 7 1703 559
648 0 0 8 14 229 288
649 0 0 7 20 245 1053
650 0 0 5 16 1050 502
651 0 0 20 4 1046 716
652 0 0 9 6 1043 1068
653 0 0 29 12 1783 762
654 1 0 20 6 1459 581
655 0 0 24 16 1600 118
656 0 0 4 28 1826 167
657 0 0 15 12 1462 417
658 0 0 27 7 932 617
659 0 0 20 18 1080 914
660 0 0 7 15 1577 418
661 0 0 16 26 1923 864
662 0 0 17 9 437 811
663 0 0 18 12 1240 315
664 0 0 26 10 1952 465
665 0 0 13 6 1990 645
666 1 0 5 11 290 772
667 0 0 21 7 1917 771
668 0 0 29 16 436 129
669 0 0 22 27 368 507
670 1 0 29 25 1733 361
671 0 0 22 19 749 1025
672 0 0 8 14 1027 1047
673 0 0 14 21 793 416
674 0 0 7 28 782 519
675 1 0 9 9 369 973
676 1 0 4 6 355 214
677 0 0 5 27 1982 773
678 0 0 23 16 703 673
679 0 0 24 4 1954 593
680 0 0 11 29 1339 301
681 0 0 6 5 203 1035
682 0 0 6 24 338 403
683 0 0 21 21 1169 383
684 0 0 11 16 1899 216
685 0 0 28 15 1762 187
686 0 0 14 12 579 363
687 0 0 14 13 389 1037
688 0 0 15 13 1173 346
689 0 0 6 18 1816 797
690 0 0 18 26 1310 922
691 0 0 23 26 273 578
692 0 0 21 27 504 1039
693 0 0 18 29 387 575
694 1 0 20 11 512 465
695 0 0 23 6 496 179
696 0 0 8 26 877 911
697 0 0 23 8 1225 979
698 0 0 24 3 1546 565
699 0 0 9 15 1289 945
700 0 0 6 23 226 847
701 0 0 6 21 1431 319
702 1 0 12 6 1012 112
703 0 0 10 12 1299 164
704 0 0 5 14 1723 536
705 0 0 13 26 481 723
706 1 0 13 18 1626 819
707 0 0 20 23 1592 812
708 0 0 6 14 616 722
709 0 0 27 12 1291 518
710 0 0 5 8 300 380
711 1 0 14 14 1820 541
712 0 0 19 21 771 529
713 0 0 6 21 1765 242
714 0 0 3 12 1154 273
715 0 0 19 19 536 741
716 0 0 9 22 1676 1049
717 0 0 12 7 739 598
718 0 0 20 4 1878 423
719 0 0 26 18 1385 706
720 1 0 26 18 1210 785
721 1 0 12 14 608 298
722 0 0 29 11 1370 283
723 0 0 10 10 1071 157
724 0 0 3 18 1224 930
725 0 0 18 24 365 626
726 0 0 3 26 742 221
727 0 0 3 27 900 235
728 1 0 9 17 636 150
729 0 0 9 14 1429 609
730 0 0 18 29 1767 621
731 0 0 17 28 438 205
732 0 0 24 18 1451 109
733 0 0 17 11 1413 675
734 0 0 7 4 1124 1065
735 0 0 6 28 1721 229
736 1 0 13 28 868 607
737 0 0 14 11 1693 330
738 0 0 25 17 914 1024
739 0 0 11 7 1307 497
740 0 0 25 24 515 843
741 0 0 22 11 1473 357
742 0 0 13 7 1835 1002
743 0 0 27 18 977 771
744 0 0 21 15 530 1034
745 1 0 27 9 1868 902
746 0 0 20 21 1972 210
747 0 0 14 8 370 975
748 0 0 22 14 808 755
749 0 0 18 17 935 145
750 0 0 4 11 1733 575
751 0 0 17 24 348 1077
752 0 0 9 21 1708 406
753 0 0 9 5 1231 1018
754 0 0 11 10 300 603
755 0 0 3 18 1440 118
756 1 0 24 18 401 576
757 1 0 26 21 1120 943
758 0 0 24 22 701 1066
759 0 0 9 15 831 783
760 0 0 10 13 1122 588
761 0 0 5 14 1403 934
762 0 0 10 3 228 640
763 0 0 26 10 760 1076
764 0 0 29 17 856 596
765 1 0 26 27 684 605
766 0 0 27 18 601 573
767 0 0 28 14 559 964
768 0 0 6 11 1475 441
769 0 0 28 4 1593 731
770 0 0 18 19 721 522
771 0 0 5 13 427 1009
772 0 0 16 16 1011 833
773 0 0 18 17 1216 130
774 0 0 29 12 1510 995
775 0 0 26 20 1602 181
776 0 0 23 29 1288 735
777 0 0 15 24 825 638
778 0 0 26 9 1918 1092
779 0 0 20 25 1877 1015
780 0 0 21 19 1173 458
781 0 0 16 19 1883 1090
782 0 0 21 15 1253 270
783 0 0 21 8 1668 173
784 0 0 17 28 504 628
785 0 0 8 25 575 868
786 0 0 27 7 1003 217
787 0 0 14 27 321 922
788 0 0 15 7 1159 267
789 1 0 27 5 1635 923
790 0 0 21 20 1006 124
791 1 0 7 26 1340 894
792 1 0 9 25 1667 1017
793 0 0 14 11 1385 166
794 0 0 22 6 1655 567
795 0 0 26 11 1439 906
796 0 0 28 8 1753 361
797 0 0 9 15 277 508
798 0 0 14 16 533 357
799 0 0 4 10 767 626
800 1 0 29 4 1263 171
801 0 0 23 3 1061 702
802 0 0 15 12 1591 213
803 1 0 6 22 1608 698
804 0 0 24 18 1991 915
805 0 0 20 14 1735 1067
806 0 0 23 19 911 890
807 0 0 11 17 374 799
808 0 0 15 28 981 959
809 0 0 18 3 1357 993
810 0 0 20 17 1497 1097
811 0 0 6 27 1783 407
812 0 0 29 19 946 935
813 0 0 6 18 1257 425
814 0 0 5 28 505 292
815 0 0 19 21 757 691
816 0 0 8 23 1317 283
817 0 0 25 25 331 415
818 1 0 13 17 1925 503
819 0 0 13 21 283 440
820 0 0 5 13 1111 371
821 0 0 6 5 1612 589
822 1 0 14 10 629 640
823 0 0 28 4 1338 449
824 0 0 24 16 940 746
825 0 0 10 15 541 208
826 0 0 18 24 1127 375
827 0 0 12 29 790 450
828 0 0 28 5 1269 398
829 0 0 10 21 209 188
830 1 0 24 3 1072 1029
831 0 0 8 6 1210 161
832 0 0 12 6 327 742
833 0 0 26 25 271 521
834 0 0 3 27 1168 287
835 0 0 10 19 893 259
836 0 0 28 17 1408 856
837 0 0 18 9 1459 764
838 0 0 10 7 316 901
839 0 0 8 21 1613 386
840 0 0 19 15 1118 1085
841 0 0 11 11 425 741
842 0 0 28 19 932 989
843 0 0 6 10 691 564
844 0 0 13 10 1698 666
845 0 0 13 29 1179 675
846 0 0 19 13 621 700
847 0 0 24 8 1137 370
848 0 0 21 16 405 861
849 0 0 19 25 1138 378
850 0 0 16 11 712 818
851 0 0 7 6 385 376
852 1 0 10 3 1813 431
853 0 0 13 4 1321 146
854 0 0 25 3 667 897
855 1 0 25 20 927 524
856 0 0 27 25 446 268
857 0 0 7 18 267 1054
858 0 0 4 17 1549 846
859 1 0 7 17 1402 1098
860 0 0 27 4 568 855
861 0 0 14 16 289 891
862 0 0 12 17 1276 586
863 1 0 28 24 823 551
864 0 0 13 18 1218 435
865 0 0 21 9 1545 300
866 0 0 3 24 333 870
867 0 0 28 28 1294 1035
868 0 0 8 9 1622 420
869 0 0 18 13 270 662
870 0 0 16 19 372 921
871 0 0 19 5 559 882
872 0 0 9 16 1581 527
873 0 0 21 23 317 1090
874 1 0 4 28 1518 232
875 0 0 3 13 1451 1098
876 0 0 11 22 921 299
877 0 0 3 13 570 852
878 0 0 25 24 1354 113
879 0 0 9 4 670 496
880 0 0 11 10 1218 902
881 0 0 29 11 1550 335
882 0 0 12 20 459 447
883 1 0 24 26 607 416
884 0 0 3 24 1410 370
885 0 0 24 9 1543 405
886 0 0 8 9 631 381
887 0 0 19 4 1964 787
888 0 0 14 25 1708 842
889 0 0 21 26 1753 840
890 0 0 19 16 875 245
891 0 0 20 25 1615 843
892 0 0 24 17 1008 875
893 0 0 4 7 1116 996
894 0 0 11 14 1337 411
895 0 0 24 24 1311 553
896 0 0 17 9 837 519
897 0 0 3 12 492 825
898 0 0 4 6 1722 195
899 1 0 20 27 1631 149
900 1 0 8 4 996 689
901 0 0 27 25 1056 132
902 0 0 14 11 373 970
903 0 0 10 11 1938 676
904 1 0 29 15 1118 749
905 0 0 26 6 1064 933
906 0 0 6 20 774 534
907 1 0 25 29 1755 754
908 0 0 6 9 351 647
909 0 0 19 3 1729 835
910 1 0 16 9 1438 945
911 1 0 11 11 806 796
912 0 0 27 9 519 978
913 0 0 9 15 1922 886
914 0 0 23 10 816 518
915 0 0 14 20 1622 606
916 0 0 12 22 1967 566
917 0 0 12 25 361 478
918 0 0 22 3 804 479
919 0 0 7 11 1602 443
920 0 0 7 25 1619 162
921 0 0 3 24 1209 366
922 0 0 14 5 1002 289
923 0 0 29 23 1706 729
924 0 0 16 8 264 806
925 0 0 11 5 925 401
926 0 0 8 13 1655 642
927 0 0 16 18 1838 753
928 1 0 20 13 1216 459
929 0 0 3 5 860 1053
930 0 0 19 22 443 833
931 0 0 12 26 592 116
932 0 0 6 12 1647 154
933 0 0 8 21 245 190
934 0 0 22 16 1092 400
935 0 0 16 19 1712 387
936 0 0 15 12 1776 310
937 0 0 5 19 278 358
938 0 0 22 11 1274 646
939 1 0 3 9 203 215
940 0 0 16 18 1672 751
941 0 0 14 15 249 809
942 0 0 8 4 1741 966
943 0 0 18 25 1701 406
944 0 0 20 7 1506 521
945 0 0 19 28 1184 646
946 0 0 9 9 979 464
947 0 0 26 24 766 1022
948 0 0 13 6 579 1015
949 1 0 25 4 204 341
950 1 0 4 11 437 253
951 0 0 6 13 229 477
952 0 0 19 3 260 294
953 0 0 3 26 993 232
